year,state_abb,local police department,sheriffs office,total_population,other_pop,percent_sheriff_pop,percent_police_pop
1985,MD,3642831.0,751909.0,4482401.0,87661.0,16.8,81.3
2016,CA,32733131.0,6623978.0,39365272.0,8163.0,16.8,83.2
1984,MD,3611489.0,742287.0,4438521.0,84745.0,16.7,81.4
1974,MD,3501891.0,702927.0,4204818.0,0.0,16.7,83.3
2018,CA,33034120.0,6638362.0,39680579.0,8097.0,16.7,83.3
2021,CA,32713305.0,6543390.0,39265180.0,8485.0,16.7,83.3
1963,MD,2806465.0,564021.0,3370486.0,0.0,16.7,83.3
1972,MD,3472984.0,690944.0,4163928.0,0.0,16.6,83.4
1967,MD,3153850.0,626964.0,3780814.0,0.0,16.6,83.4
2002,NV,1818940.0,361632.0,2180572.0,0.0,16.6,83.4
1964,MD,2934370.0,584715.0,3519085.0,0.0,16.6,83.4
2001,NV,1762518.0,350418.0,2112936.0,0.0,16.6,83.4
2000,NV,1672287.0,332480.0,2004767.0,0.0,16.6,83.4
2019,CA,33033550.0,6594646.0,39636326.0,8130.0,16.6,83.3
2007,IL,10761178.0,2139992.0,12923835.0,22665.0,16.6,83.3
1970,MD,3360198.0,665433.0,4025631.0,0.0,16.5,83.5
1982,MD,3546388.0,716950.0,4343762.0,80424.0,16.5,81.6
1983,MD,3578815.0,725434.0,4385408.0,81159.0,16.5,81.6
2020,CA,32969556.0,6516270.0,39493926.0,8100.0,16.5,83.5
1971,MD,3427675.0,677174.0,4104849.0,0.0,16.5,83.5
1980,MD,3486527.0,700543.0,4266122.0,79052.0,16.4,81.7
1981,MD,3543057.0,713279.0,4336685.0,80349.0,16.4,81.7
2008,IL,10838915.0,2111720.0,12973710.0,23075.0,16.3,83.5
1969,MD,3236718.0,629583.0,3866301.0,0.0,16.3,83.7
1973,MD,3497319.0,682308.0,4179627.0,0.0,16.3,83.7
1982,VT,250860.0,84182.0,519791.0,184749.0,16.2,48.3
1995,MD,4134521.0,837307.0,5182371.0,210543.0,16.2,79.8
1996,MD,4159117.0,842282.0,5213193.0,211794.0,16.2,79.8
1983,VT,255237.0,85648.0,528856.0,187971.0,16.2,48.3
2010,IL,10785868.0,2078880.0,12888247.0,23499.0,16.1,83.7
1968,GA,1571985.0,308786.0,1918656.0,37885.0,16.1,81.9
1997,MD,4182348.0,845928.0,5240988.0,212712.0,16.1,79.8
1994,MD,4108836.0,823566.0,5140339.0,207937.0,16.0,79.9
2021,IL,10418685.0,1991744.0,12433027.0,22598.0,16.0,83.8
1975,MD,3470437.0,660969.0,4131406.0,0.0,16.0,84.0
2022,IL,10360322.0,1960063.0,12342943.0,22558.0,15.9,83.9
2011,IL,10838841.0,2060701.0,12923112.0,23570.0,15.9,83.9
2003,NV,1891918.0,355652.0,2247570.0,0.0,15.8,84.2
1966,NV,382627.0,71943.0,454570.0,0.0,15.8,84.2
2009,IL,10892815.0,2049721.0,12965589.0,23053.0,15.8,84.0
1980,UT,1251631.0,234701.0,1486332.0,0.0,15.8,84.2
2012,IL,10867726.0,2042883.0,12934012.0,23403.0,15.8,84.0
1968,NM,679793.0,129299.0,822879.0,13787.0,15.7,82.6
1973,NV,445856.0,83182.0,529038.0,0.0,15.7,84.3
2004,NV,1975362.0,365767.0,2341129.0,0.0,15.6,84.4
1979,MD,3497200.0,661748.0,4232039.0,73091.0,15.6,82.6
2013,IL,10898204.0,2019175.0,12940590.0,23211.0,15.6,84.2
1961,NY,14746490.0,2718836.0,17477859.0,12533.0,15.6,84.4
2014,IL,10914851.0,1998931.0,12936916.0,23134.0,15.5,84.4
1961,NJ,5131023.0,942833.0,6073856.0,0.0,15.5,84.5
2017,IL,10857269.0,1973869.0,12853910.0,22772.0,15.4,84.5
2006,NV,2115881.0,386221.0,2502102.0,0.0,15.4,84.6
1982,UT,1337837.0,244135.0,1581972.0,0.0,15.4,84.6
1979,UT,1165956.0,212356.0,1378312.0,0.0,15.4,84.6
2005,NV,2047599.0,373540.0,2421139.0,0.0,15.4,84.6
1981,UT,1304046.0,235118.0,1539164.0,0.0,15.3,84.7
2015,IL,10923474.0,1969950.0,12916347.0,22923.0,15.3,84.6
1971,NY,16422730.0,2963316.0,19401634.0,15588.0,15.3,84.6
1986,UT,1455552.0,260882.0,1716434.0,0.0,15.2,84.8
1978,MD,3515832.0,639726.0,4225718.0,70160.0,15.1,83.2
2016,IL,10909705.0,1924970.0,12857491.0,22816.0,15.0,84.9
2018,IL,10859402.0,1922923.0,12804952.0,22627.0,15.0,84.8
1972,NY,16495412.0,2906239.0,19416520.0,14869.0,15.0,85.0
2019,IL,10807724.0,1906355.0,12736673.0,22594.0,15.0,84.9
1984,UT,1433525.0,250215.0,1683740.0,0.0,14.9,85.1
1970,NY,16296664.0,2862534.0,19174320.0,15122.0,14.9,85.0
2022,UT,2911008.0,507953.0,3419404.0,443.0,14.9,85.1
1977,MD,3504169.0,625461.0,4195930.0,66300.0,14.9,83.5
2007,NV,2188662.0,383258.0,2571920.0,0.0,14.9,85.1
2020,IL,10748189.0,1880763.0,12651539.0,22587.0,14.9,85.0
1983,UT,1402212.0,245926.0,1648138.0,0.0,14.9,85.1
2021,UT,2922975.0,510127.0,3433612.0,510.0,14.9,85.1
1985,UT,1439335.0,251582.0,1690917.0,0.0,14.9,85.1
1963,NY,15728329.0,2747876.0,18490842.0,14637.0,14.9,85.1
1999,UT,1911506.0,330806.0,2242312.0,0.0,14.8,85.2
1973,NY,16503700.0,2850878.0,19370021.0,15443.0,14.7,85.2
2005,UT,2205284.0,374279.0,2579994.0,431.0,14.5,85.5
1988,UT,1496113.0,254346.0,1750459.0,0.0,14.5,85.5
1962,NY,15506432.0,2629702.0,18149819.0,13685.0,14.5,85.4
1974,NY,16417562.0,2790112.0,19223148.0,15474.0,14.5,85.4
1998,UT,1880969.0,318036.0,2199005.0,0.0,14.5,85.5
1987,UT,1483909.0,249265.0,1733174.0,0.0,14.4,85.6
1965,NY,15926129.0,2685135.0,18626639.0,15375.0,14.4,85.5
1989,UT,1513822.0,254277.0,1768099.0,0.0,14.4,85.6
2008,NV,2230299.0,376550.0,2606849.0,0.0,14.4,85.6
1992,UT,1610770.0,267934.0,1878704.0,0.0,14.3,85.7
2009,NV,2269853.0,379851.0,2649704.0,0.0,14.3,85.7
2010,NV,2319450.0,387778.0,2707228.0,0.0,14.3,85.7
2003,UT,2106429.0,350912.0,2457770.0,429.0,14.3,85.7
1991,UT,1572564.0,261593.0,1834157.0,0.0,14.3,85.7
1967,NY,16454598.0,2753019.0,19223592.0,15975.0,14.3,85.6
2011,NV,2339007.0,391049.0,2730056.0,0.0,14.3,85.7
2004,UT,2138416.0,355837.0,2494676.0,423.0,14.3,85.7
1990,UT,1529579.0,252731.0,1782310.0,0.0,14.2,85.8
2012,NV,2372372.0,393367.0,2765739.0,0.0,14.2,85.8
2021,NY,18645806.0,3096740.0,21753477.0,10931.0,14.2,85.7
1964,NY,16083998.0,2654451.0,18753695.0,15246.0,14.2,85.8
1978,UT,1134127.0,186168.0,1320295.0,0.0,14.1,85.9
1966,NY,16175623.0,2637766.0,18829330.0,15941.0,14.0,85.9
2013,NV,2405846.0,391065.0,2796911.0,0.0,14.0,86.0
2020,UT,2882483.0,468678.0,3351676.0,515.0,14.0,86.0
2010,NY,18324558.0,2971542.0,21307462.0,11362.0,13.9,86.0
2022,NY,18622828.0,3006521.0,21640064.0,10715.0,13.9,86.1
2007,UT,2369593.0,381291.0,2751296.0,412.0,13.9,86.1
2014,NV,2451200.0,394645.0,2845845.0,0.0,13.9,86.1
1969,NY,16580305.0,2684589.0,19278784.0,13890.0,13.9,86.0
2011,NY,18420819.0,2981473.0,21413705.0,11413.0,13.9,86.0
1993,UT,1660800.0,266689.0,1927489.0,0.0,13.8,86.2
2008,NY,18414138.0,2949377.0,21383787.0,20272.0,13.8,86.1
2002,UT,2108327.0,336537.0,2444864.0,0.0,13.8,86.2
2012,NY,18541682.0,2972169.0,21525230.0,11379.0,13.8,86.1
2006,UT,2286222.0,365518.0,2652169.0,429.0,13.8,86.2
2019,UT,2871269.0,457913.0,3329688.0,506.0,13.8,86.2
2013,NY,18614580.0,2974592.0,21600460.0,11288.0,13.8,86.2
2010,UT,2467996.0,395546.0,2864017.0,475.0,13.8,86.2
2006,NY,18230528.0,2905018.0,21155940.0,20394.0,13.7,86.2
2009,NY,18521904.0,2948558.0,21490710.0,20248.0,13.7,86.2
2009,UT,2497408.0,395649.0,2893460.0,403.0,13.7,86.3
2014,NY,18714842.0,2973101.0,21699212.0,11269.0,13.7,86.2
2018,UT,2880284.0,451936.0,3332720.0,500.0,13.6,86.4
2017,NY,18823902.0,2959544.0,21794544.0,11098.0,13.6,86.4
2015,NV,2503141.0,394346.0,2897487.0,0.0,13.6,86.4
2003,NY,18141177.0,2856688.0,21018067.0,20202.0,13.6,86.3
1999,NY,17255554.0,2717147.0,19992301.0,19600.0,13.6,86.3
2005,NY,18186919.0,2877994.0,21085280.0,20367.0,13.6,86.3
1995,UT,1747291.0,275301.0,2022592.0,0.0,13.6,86.4
1997,UT,1844023.0,290512.0,2134535.0,0.0,13.6,86.4
2004,NY,18161552.0,2871918.0,21053780.0,20310.0,13.6,86.3
1996,UT,1791177.0,282202.0,2073379.0,0.0,13.6,86.4
2007,NY,18236259.0,2884701.0,21141230.0,20270.0,13.6,86.3
2019,NY,18487349.0,2878442.0,21376805.0,11014.0,13.5,86.5
2022,NV,2755119.0,428924.0,3184043.0,0.0,13.5,86.5
2000,NY,17945437.0,2803895.0,20769343.0,20011.0,13.5,86.4
2002,NY,18102620.0,2832417.0,20955239.0,20202.0,13.5,86.4
2020,NY,18382150.0,2866226.0,21259353.0,10977.0,13.5,86.5
2001,NY,17966153.0,2809053.0,20795253.0,20047.0,13.5,86.4
2000,UT,2032256.0,316369.0,2348625.0,0.0,13.5,86.5
2015,NY,18798467.0,2945570.0,21755244.0,11207.0,13.5,86.4
1994,UT,1707634.0,266677.0,1974311.0,0.0,13.5,86.5
2001,UT,2065580.0,321560.0,2387140.0,0.0,13.5,86.5
2016,NY,18780173.0,2910984.0,21702264.0,11107.0,13.4,86.5
2011,UT,2551639.0,395667.0,2947790.0,484.0,13.4,86.6
2016,NV,2552827.0,393686.0,2946513.0,0.0,13.4,86.6
2013,UT,2689188.0,413175.0,3102834.0,471.0,13.3,86.7
1993,NY,17108892.0,2641419.0,19791368.0,41057.0,13.3,86.4
1998,NY,17296126.0,2651966.0,19964708.0,16616.0,13.3,86.6
2008,UT,2465610.0,376724.0,2842728.0,394.0,13.3,86.7
2017,NV,2606643.0,397719.0,3004362.0,0.0,13.2,86.8
1990,NY,16960071.0,2572664.0,19569944.0,37209.0,13.1,86.7
2015,UT,2782097.0,418205.0,3200775.0,473.0,13.1,86.9
2017,UT,2878293.0,434032.0,3312805.0,480.0,13.1,86.9
2014,UT,2734113.0,411802.0,3146381.0,466.0,13.1,86.9
2012,UT,2653696.0,399929.0,3054116.0,491.0,13.1,86.9
2016,UT,2829237.0,427507.0,3257209.0,465.0,13.1,86.9
2018,NV,2645584.0,395106.0,3040690.0,0.0,13.0,87.0
1991,NY,17044050.0,2561945.0,19643342.0,37347.0,13.0,86.8
2020,NV,2734818.0,409722.0,3144540.0,0.0,13.0,87.0
2018,NY,18671647.0,2802354.0,21485087.0,11086.0,13.0,86.9
1992,NY,17101583.0,2570576.0,19709630.0,37471.0,13.0,86.8
2019,NV,2685062.0,401318.0,3086380.0,0.0,13.0,87.0
2021,NV,2751677.0,398626.0,3150303.0,0.0,12.7,87.3
1989,NY,17005875.0,2448081.0,19492518.0,38562.0,12.6,87.2
1987,NY,16910855.0,2415562.0,19375942.0,49525.0,12.5,87.3
1985,NY,16638323.0,2354861.0,19027382.0,34198.0,12.4,87.4
1988,NY,16984102.0,2406203.0,19440124.0,49819.0,12.4,87.4
1980,NY,16324111.0,2308359.0,18693932.0,61462.0,12.3,87.3
1984,NY,16584042.0,2331552.0,18950689.0,35095.0,12.3,87.5
1981,NY,16458957.0,2288302.0,18809025.0,61766.0,12.2,87.5
1986,NY,16671187.0,2316078.0,19023196.0,35931.0,12.2,87.6
1983,NY,16561754.0,2275294.0,18872371.0,35323.0,12.1,87.8
1982,NY,16511136.0,2290726.0,18863861.0,61999.0,12.1,87.5
1968,NY,14812138.0,1957326.0,16769464.0,0.0,11.7,88.3
1979,NY,16612041.0,2203034.0,18892355.0,77280.0,11.7,87.9
1968,UT,690416.0,88759.0,779175.0,0.0,11.4,88.6
1965,NJ,6008792.0,773136.0,6781928.0,0.0,11.4,88.6
1966,NJ,6160489.0,776047.0,6936536.0,0.0,11.2,88.8
1975,NY,17121713.0,2145350.0,19283007.0,15944.0,11.1,88.8
1994,NY,17085427.0,2153212.0,19755887.0,517248.0,10.9,86.5
1978,NY,16848752.0,2064389.0,18957121.0,43980.0,10.9,88.9
1997,NY,17099545.0,2122172.0,19730592.0,508875.0,10.8,86.7
1996,NY,17145707.0,2129591.0,19786862.0,511564.0,10.8,86.7
1995,NY,17085947.0,2123877.0,19720019.0,510195.0,10.8,86.6
1969,NV,403673.0,48279.0,451952.0,0.0,10.7,89.3
1960,MT,268550.0,31198.0,299748.0,0.0,10.4,89.6
1976,NH,599172.0,84649.0,822000.0,138179.0,10.3,72.9
1963,NJ,5833197.0,672353.0,6505550.0,0.0,10.3,89.7
1967,NV,394424.0,43548.0,437972.0,0.0,9.9,90.1
1976,NY,17313189.0,1894643.0,19248033.0,40201.0,9.8,89.9
1977,NY,17221979.0,1851474.0,19116172.0,42719.0,9.7,90.1
1964,NJ,6077025.0,646109.0,6723134.0,0.0,9.6,90.4
1961,MA,4712144.0,454216.0,5166360.0,0.0,8.8,91.2
1968,TX,7087213.0,685044.0,7772257.0,0.0,8.8,91.2
1962,NJ,5713685.0,538496.0,6252181.0,0.0,8.6,91.4
2022,VT,383418.0,54094.0,640924.0,203412.0,8.4,59.8
2018,VT,366377.0,51883.0,619959.0,201699.0,8.4,59.1
2020,VT,367086.0,51652.0,617474.0,198736.0,8.4,59.4
2021,VT,366859.0,53899.0,638269.0,217511.0,8.4,57.5
2019,VT,368553.0,51441.0,618061.0,198067.0,8.3,59.6
2017,VT,366889.0,47665.0,607575.0,193021.0,7.8,60.4
2016,VT,368288.0,47161.0,608324.0,192875.0,7.8,60.5
1967,NJ,6633642.0,420359.0,7054001.0,0.0,6.0,94.0
1969,NJ,6807204.0,387470.0,7194674.0,0.0,5.4,94.6
1960,GA,1614107.0,92537.0,1723167.0,16523.0,5.4,93.7
1971,NJ,6955097.0,366420.0,7321517.0,0.0,5.0,95.0
1970,NJ,6834947.0,349013.0,7183960.0,0.0,4.9,95.1
1962,MA,4937786.0,241375.0,5179161.0,0.0,4.7,95.3
2007,VT,357693.0,28511.0,631049.0,244845.0,4.5,56.7
2005,VT,355509.0,28586.0,632830.0,248735.0,4.5,56.2
2006,VT,354650.0,28585.0,633732.0,250497.0,4.5,56.0
2015,VT,368363.0,28482.0,634164.0,237319.0,4.5,58.1
2004,VT,354529.0,28353.0,632382.0,249500.0,4.5,56.1
2009,VT,363592.0,26289.0,631334.0,241453.0,4.2,57.6
2013,VT,367863.0,26400.0,633164.0,238901.0,4.2,58.1
2014,VT,368425.0,26364.0,632256.0,237467.0,4.2,58.3
2010,VT,365693.0,26016.0,635311.0,243602.0,4.1,57.6
2012,VT,368114.0,26085.0,635566.0,241367.0,4.1,57.9
1967,RI,875368.0,37766.0,922614.0,9480.0,4.1,94.9
2011,VT,366094.0,26045.0,636012.0,243873.0,4.1,57.6
2008,VT,363295.0,26013.0,630943.0,241635.0,4.1,57.6
1975,MA,5617592.0,231852.0,5849444.0,0.0,4.0,96.0
1968,MD,2827158.0,113541.0,2940699.0,0.0,3.9,96.1
1968,NH,341121.0,13767.0,354888.0,0.0,3.9,96.1
1970,MA,5490174.0,219949.0,5710123.0,0.0,3.9,96.1
1963,MA,5041246.0,199305.0,5240551.0,0.0,3.8,96.2
1960,UT,490188.0,18989.0,509177.0,0.0,3.7,96.3
1971,MA,5567702.0,211724.0,5779426.0,0.0,3.7,96.3
1965,RI,873594.0,35150.0,938976.0,30232.0,3.7,93.0
1972,MA,5596194.0,212229.0,5808423.0,0.0,3.7,96.3
1972,NJ,7119313.0,269266.0,7388579.0,0.0,3.6,96.4
1969,RI,887700.0,32701.0,934026.0,13625.0,3.5,95.0
1974,MA,5618718.0,202813.0,5821531.0,0.0,3.5,96.5
1973,MA,5634070.0,205516.0,5839586.0,0.0,3.5,96.5
1964,RI,888695.0,32323.0,933089.0,12071.0,3.5,95.2
1967,MA,5251848.0,188991.0,5440839.0,0.0,3.5,96.5
1964,MA,5178953.0,181612.0,5360565.0,0.0,3.4,96.6
1965,MA,5185263.0,182142.0,5367405.0,0.0,3.4,96.6
2003,VT,354219.0,21432.0,629073.0,253422.0,3.4,56.3
2002,VT,353646.0,20918.0,625369.0,250805.0,3.3,56.5
2001,VT,351630.0,20801.0,621815.0,249384.0,3.3,56.5
2000,VT,349185.0,20656.0,617492.0,247651.0,3.3,56.5
1968,NV,392378.0,13340.0,405718.0,0.0,3.3,96.7
1963,RI,860760.0,29820.0,902100.0,11520.0,3.3,95.4
1973,NJ,7133123.0,229651.0,7362774.0,0.0,3.1,96.9
1999,VT,337682.0,18705.0,602272.0,245885.0,3.1,56.1
1966,RI,865400.0,28085.0,917286.0,23801.0,3.1,94.3
1974,NJ,7136580.0,197097.0,7333677.0,0.0,2.7,97.3
1975,NJ,7126326.0,190552.0,7316878.0,0.0,2.6,97.4
1966,MA,5270210.0,132984.0,5403194.0,0.0,2.5,97.5
1969,MA,5360157.0,127689.0,5487846.0,0.0,2.3,97.7
1960,WY,183971.0,4052.0,188023.0,0.0,2.2,97.8
1960,ID,266346.0,5979.0,272325.0,0.0,2.2,97.8
1960,SD,260081.0,5745.0,265826.0,0.0,2.2,97.8
1994,VT,323576.0,12219.0,588703.0,252908.0,2.1,55.0
1992,VT,321194.0,12033.0,578599.0,245372.0,2.1,55.5
1993,VT,321375.0,12137.0,584646.0,251134.0,2.1,55.0
1991,VT,314618.0,11971.0,575557.0,248968.0,2.1,54.7
1995,VT,324646.0,12323.0,593734.0,256765.0,2.1,54.7
1996,VT,326871.0,12406.0,597791.0,258514.0,2.1,54.7
1990,VT,299239.0,11883.0,558227.0,247105.0,2.1,53.6
1997,VT,332087.0,12406.0,597791.0,253298.0,2.1,55.6
1989,VT,318974.0,11657.0,575708.0,245077.0,2.0,55.4
1985,VT,306892.0,10692.0,546603.0,229019.0,2.0,56.1
1987,VT,309622.0,10988.0,561378.0,240768.0,2.0,55.2
1988,VT,315386.0,11145.0,564545.0,238014.0,2.0,55.9
1986,VT,308091.0,10775.0,554275.0,235409.0,1.9,55.6
1984,VT,303327.0,10593.0,544102.0,230182.0,1.9,55.7
1961,RI,832622.0,16162.0,859488.0,10704.0,1.9,96.9
1960,VA,1726564.0,28486.0,1755050.0,0.0,1.6,98.4
1981,NH,1024601.0,15488.0,1052614.0,12525.0,1.5,97.3
1977,NH,825082.0,12319.0,849000.0,11599.0,1.5,97.2
1962,RI,841771.0,12025.0,864998.0,11202.0,1.4,97.3
1979,NH,975041.0,12913.0,1005431.0,17477.0,1.3,97.0
1976,RI,927000.0,12208.0,939208.0,0.0,1.3,98.7
1960,PA,6662363.0,90332.0,6752695.0,0.0,1.3,98.7
1960,OK,1357645.0,16047.0,1373692.0,0.0,1.2,98.8
1995,NH,1092691.0,14668.0,1294619.0,187260.0,1.1,84.4
1993,NH,1079701.0,13830.0,1268772.0,175241.0,1.1,85.1
1997,NH,1116407.0,14985.0,1322722.0,191330.0,1.1,84.4
1996,NH,1105976.0,14845.0,1310361.0,189540.0,1.1,84.4
1994,NH,1091176.0,13976.0,1282258.0,177106.0,1.1,85.1
1998,NH,1154110.0,12955.0,1342432.0,175367.0,1.0,86.0
1991,NH,1074133.0,12419.0,1250358.0,163806.0,1.0,85.9
1990,NH,1077300.0,12468.0,1257860.0,168092.0,1.0,85.6
1992,NH,1080791.0,12485.0,1257102.0,163826.0,1.0,86.0
1986,NH,991697.0,10746.0,1167503.0,165060.0,0.9,84.9
1988,NH,1067474.0,10637.0,1239280.0,161169.0,0.9,86.1
1980,NH,1014346.0,9668.0,1041881.0,17867.0,0.9,97.4
1989,NH,1076475.0,11148.0,1249584.0,161961.0,0.9,86.1
1978,NH,968692.0,9314.0,995341.0,17335.0,0.9,97.3
1984,NH,948187.0,9909.0,1112253.0,154157.0,0.9,85.2
1987,NH,1027181.0,10228.0,1199593.0,162184.0,0.9,85.6
1982,NH,1033613.0,10004.0,1062106.0,18489.0,0.9,97.3
1983,NH,930617.0,9698.0,1096524.0,156209.0,0.9,84.9
1960,WV,585978.0,4681.0,590659.0,0.0,0.8,99.2
1968,PA,7007479.0,53967.0,7061446.0,0.0,0.8,99.2
1999,NH,1171901.0,10327.0,1301550.0,119322.0,0.8,90.0
1985,NH,967709.0,9257.0,1134350.0,157384.0,0.8,85.3
1960,IN,2551458.0,17380.0,2568838.0,0.0,0.7,99.3
1977,RI,934663.0,6904.0,941567.0,0.0,0.7,99.3
1960,KS,1097620.0,6828.0,1104448.0,0.0,0.6,99.4
2000,NH,1211005.0,8265.0,1296896.0,77626.0,0.6,93.4
1975,RI,927000.0,5931.0,932931.0,0.0,0.6,99.4
1979,RI,928912.0,4446.0,933358.0,0.0,0.5,99.5
1981,RI,952000.0,4539.0,956539.0,0.0,0.5,99.5
1981,PA,9659253.0,57051.0,12075312.0,2359008.0,0.5,80.0
1980,PA,9544548.0,56858.0,12040750.0,2439344.0,0.5,79.3
1980,RI,945835.0,4510.0,950345.0,0.0,0.5,99.5
2021,NH,1366683.0,5119.0,1402837.0,31035.0,0.4,97.4
1978,RI,934643.0,4057.0,938700.0,0.0,0.4,99.6
2001,NH,1237600.0,4760.0,1325114.0,82754.0,0.4,93.4
1979,PA,9625901.0,50322.0,11899574.0,2223351.0,0.4,80.9
1970,RI,944074.0,3734.0,952968.0,5160.0,0.4,99.1
2019,NH,1347251.0,4382.0,1383355.0,31722.0,0.3,97.4
2016,NH,1319601.0,4385.0,1368384.0,44398.0,0.3,96.4
2022,NH,1386275.0,4268.0,1409572.0,19029.0,0.3,98.3
2018,NH,1335806.0,4752.0,1382257.0,41699.0,0.3,96.6
2017,NH,1324951.0,4540.0,1375763.0,46272.0,0.3,96.3
2020,NH,1352536.0,4541.0,1389459.0,32382.0,0.3,97.3
2012,NH,1305531.0,2335.0,1372484.0,64618.0,0.2,95.1
2014,NH,1310562.0,2364.0,1376148.0,63222.0,0.2,95.2
2013,NH,1307401.0,2366.0,1372706.0,62939.0,0.2,95.2
2015,NH,1315322.0,1651.0,1373366.0,56393.0,0.1,95.8
2008,NH,1311810.0,1148.0,1371973.0,59015.0,0.1,95.6
2009,NH,1310614.0,1496.0,1379703.0,67593.0,0.1,95.0
1960,TX,6249308.0,5443.0,6254751.0,0.0,0.1,99.9
2003,NH,1270649.0,1439.0,1349937.0,77849.0,0.1,94.1
2011,NH,1303649.0,1628.0,1371698.0,66421.0,0.1,95.0
2007,NH,1312530.0,1122.0,1372790.0,59138.0,0.1,95.6
2002,NH,1257965.0,1428.0,1340548.0,81155.0,0.1,93.8
2005,NH,1293996.0,1484.0,1367915.0,72435.0,0.1,94.6
2004,NH,1283705.0,1466.0,1357671.0,72500.0,0.1,94.6
2006,NH,1300827.0,1500.0,1372416.0,70089.0,0.1,94.8
2010,NH,1301946.0,1626.0,1372270.0,68698.0,0.1,94.9
1980,HI,1007102.0,0.0,1011103.0,4001.0,0.0,99.6
1986,AK,372974.0,0.0,534000.0,161026.0,0.0,69.8
1985,PA,9661091.0,0.0,12101429.0,2440338.0,0.0,79.8
1991,DC,598000.0,0.0,598000.0,0.0,0.0,100.0
1991,DE,545258.0,0.0,699396.0,154138.0,0.0,78.0
1960,KY,1037859.0,0.0,1037859.0,0.0,0.0,100.0
1985,NJ,7336656.0,0.0,7568785.0,232129.0,0.0,96.9
1986,CT,3249125.0,0.0,3249125.0,0.0,0.0,100.0
2022,AK,465230.0,0.0,465586.0,356.0,0.0,99.9
2018,AK,476091.0,0.0,476454.0,363.0,0.0,99.9
1991,HI,1182610.0,0.0,1187105.0,4495.0,0.0,99.6
1983,NJ,7275830.0,0.0,7471424.0,195594.0,0.0,97.4
1986,DC,626000.0,0.0,626000.0,0.0,0.0,100.0
1986,DE,507106.0,0.0,651392.0,144286.0,0.0,77.8
2022,CT,3157397.0,0.0,3666703.0,509306.0,0.0,86.1
2022,DC,671803.0,0.0,671803.0,0.0,0.0,100.0
1991,MA,5967414.0,0.0,6026328.0,58914.0,0.0,99.0
2022,DE,720071.0,0.0,1025716.0,305645.0,0.0,70.2
1960,AL,1444996.0,0.0,1444996.0,0.0,0.0,100.0
1960,IL,7248408.0,0.0,7248408.0,0.0,0.0,100.0
2022,HI,1440196.0,0.0,1440196.0,0.0,0.0,100.0
1985,MA,5792250.0,0.0,5849832.0,57582.0,0.0,99.0
1960,IA,1391929.0,0.0,1391929.0,0.0,0.0,100.0
1991,NJ,7567627.0,0.0,7793921.0,226294.0,0.0,97.1
1991,CT,3362413.0,0.0,3362413.0,0.0,0.0,100.0
1985,RI,968000.0,0.0,972526.0,4526.0,0.0,99.5
1980,AK,311363.0,0.0,438869.0,127506.0,0.0,70.9
1980,CT,3163358.0,0.0,3163358.0,0.0,0.0,100.0
2021,PA,10857703.0,0.0,13663018.0,2805315.0,0.0,79.5
1983,HI,1067984.0,0.0,1072227.0,4243.0,0.0,99.6
1990,NJ,7524761.0,0.0,7746943.0,222182.0,0.0,97.1
2021,RI,1095610.0,0.0,1102387.0,6777.0,0.0,99.4
1990,PA,9698907.0,0.0,12268767.0,2569860.0,0.0,79.1
2018,MA,6890997.0,0.0,6913325.0,22328.0,0.0,99.7
1990,RI,1003464.0,0.0,1008925.0,5461.0,0.0,99.5
1980,DE,464406.0,0.0,594779.0,130373.0,0.0,78.1
1980,DC,635233.0,0.0,635233.0,0.0,0.0,100.0
1962,CT,2670948.0,0.0,2670948.0,0.0,0.0,100.0
1962,AK,83793.0,0.0,246000.0,162207.0,0.0,34.1
2018,CT,3135535.0,0.0,3615196.0,479661.0,0.0,86.7
1962,DC,784000.0,0.0,784000.0,0.0,0.0,100.0
1960,MD,1201760.0,0.0,1201760.0,0.0,0.0,100.0
2018,HI,1420491.0,0.0,1420491.0,0.0,0.0,100.0
1991,AK,383248.0,0.0,570000.0,186752.0,0.0,67.2
1962,HI,693975.0,0.0,698243.0,4268.0,0.0,99.4
1960,MA,4138950.0,0.0,4138950.0,0.0,0.0,100.0
1960,LA,1286411.0,0.0,1286411.0,0.0,0.0,100.0
1960,HI,375560.0,0.0,375560.0,0.0,0.0,100.0
2018,DE,702371.0,0.0,983975.0,281604.0,0.0,71.4
2018,DC,702455.0,0.0,702455.0,0.0,0.0,100.0
1983,MA,5742238.0,0.0,5783341.0,41103.0,0.0,99.3
2020,HI,1407006.0,0.0,1407006.0,0.0,0.0,100.0
1983,PA,9731386.0,0.0,12106312.0,2374926.0,0.0,80.4
1983,DE,473688.0,0.0,607678.0,133990.0,0.0,78.0
1984,AK,409072.0,0.0,557682.0,148610.0,0.0,73.4
2022,NJ,9062971.0,0.0,9322469.0,259498.0,0.0,97.2
1984,RI,962000.0,0.0,966452.0,4452.0,0.0,99.5
1992,NJ,7595680.0,0.0,7823043.0,227363.0,0.0,97.1
1984,PA,9727680.0,0.0,12157173.0,2429493.0,0.0,80.0
1984,CT,3213387.0,0.0,3213387.0,0.0,0.0,100.0
2022,PA,11103055.0,0.0,13804846.0,2701791.0,0.0,80.4
2022,RI,1093734.0,0.0,1100479.0,6745.0,0.0,99.4
1960,CO,1014150.0,0.0,1014150.0,0.0,0.0,100.0
