year,state_abb,agency_type,agencies,officers,total_staff
2004,AL,sheriffs office,67,2325.0,4605.0
2004,AL,special jurisdiction,31,515.0,740.0
2004,AL,state law enforcement agency,1,680.0,1267.0
2004,AR,local police department,191,3499.0,4515.0
2004,AR,sheriffs office,75,1676.0,3260.0
2004,AR,special jurisdiction,13,166.0,206.0
2004,AR,state law enforcement agency,1,583.0,895.0
2004,AZ,local police department,85,8106.0,11407.0
2004,AZ,sheriffs office,15,1967.0,6210.0
2004,AZ,special jurisdiction,11,212.0,336.0
2004,AZ,state law enforcement agency,1,1133.0,2011.0
2004,CA,constable/marshal,1,272.0,421.0
2004,CA,federal,1,0.0,0.0
2004,CA,local police department,479,38894.0,54685.0
2004,CA,sheriffs office,58,26904.0,46353.0
2004,CA,special jurisdiction,227,2955.0,4111.0
2004,CA,state law enforcement agency,100,7328.0,10410.0
2004,CO,constable/marshal,3,5.0,9.0
2004,CO,local police department,190,6454.0,8745.0
2004,CO,sheriffs office,63,4158.0,6661.0
2004,CO,special jurisdiction,26,202.0,347.0
2004,CO,state law enforcement agency,3,666.0,914.0
2004,CT,local police department,109,6449.0,7706.0
2004,CT,special jurisdiction,9,263.0,337.0
2004,CT,state law enforcement agency,1,1213.0,1688.0
2004,DC,federal,1,24.0,25.0
2004,DC,local police department,1,3787.0,4372.0
2004,DC,special jurisdiction,1,353.0,479.0
2004,DE,local police department,44,1049.0,1456.0
2004,DE,sheriffs office,2,0.0,0.0
2004,DE,special jurisdiction,19,592.0,885.0
2004,DE,state law enforcement agency,4,1239.0,1679.0
2004,FL,constable/marshal,2,0.0,0.0
2004,FL,local police department,367,22853.0,31951.0
2004,FL,sheriffs office,67,16997.0,33317.0
2004,FL,special jurisdiction,480,2180.0,2952.0
2004,FL,state law enforcement agency,162,3100.0,5461.0
2004,GA,constable/marshal,11,473.0,608.0
2004,GA,local police department,432,12387.0,15415.0
2004,GA,sheriffs office,159,9481.0,13828.0
2004,GA,special jurisdiction,113,11677.0,18054.0
2004,GA,state law enforcement agency,50,1420.0,2168.0
2004,HI,local police department,13,3133.0,3958.0
2004,HI,special jurisdiction,1,0.0,0.0
2004,IA,local police department,146,2872.0,3469.0
2004,IA,sheriffs office,100,1504.0,3097.0
2004,IA,special jurisdiction,4,103.0,139.0
2004,IA,state law enforcement agency,1,559.0,834.0
2004,ID,local police department,84,1366.0,1753.0
2004,ID,sheriffs office,44,905.0,1627.0
2004,ID,special jurisdiction,7,60.0,71.0
2004,ID,state law enforcement agency,7,365.0,488.0
2004,IL,local police department,715,27615.0,32607.0
2004,IL,sheriffs office,104,5809.0,12693.0
2004,IL,special jurisdiction,85,1151.0,1489.0
2004,IL,state law enforcement agency,42,2049.0,3603.0
2004,IN,local police department,166,7181.0,9684.0
2004,IN,sheriffs office,92,2946.0,6764.0
2004,IN,special jurisdiction,12,227.0,296.0
2004,IN,state law enforcement agency,93,1155.0,1819.0
2004,KS,constable/marshal,4,0.0,0.0
2004,KS,local police department,290,4109.0,5264.0
2004,KS,sheriffs office,105,2238.0,3548.0
2004,KS,special jurisdiction,27,668.0,937.0
2004,KS,state law enforcement agency,1,535.0,820.0
2004,KY,constable/marshal,8,8.0,8.0
2004,KY,federal,1,24.0,24.0
2004,KY,local police department,288,5939.0,7438.0
2004,KY,sheriffs office,120,1543.0,1909.0
2004,KY,special jurisdiction,23,835.0,1059.0
2004,KY,state law enforcement agency,122,1087.0,1939.0
2004,LA,local police department,171,6266.0,7694.0
2004,LA,sheriffs office,65,9699.0,12780.0
2004,LA,special jurisdiction,21,433.0,538.0
2004,LA,state law enforcement agency,1,1199.0,1692.0
2004,MA,local police department,338,13261.0,15934.0
2004,MA,sheriffs office,14,32.0,34.0
2004,MA,special jurisdiction,75,866.0,1117.0
2004,MA,state law enforcement agency,16,2199.0,2635.0
2004,MD,local police department,106,10033.0,12265.0
2004,MD,sheriffs office,24,1982.0,2768.0
2004,MD,special jurisdiction,29,1759.0,2830.0
2004,MD,state law enforcement agency,26,3162.0,4606.0
2004,ME,local police department,131,1604.0,2058.0
2004,ME,sheriffs office,16,300.0,412.0
2004,ME,special jurisdiction,21,44.0,69.0
2004,ME,state law enforcement agency,33,311.0,438.0
2004,MI,local police department,597,13430.0,16285.0
2004,MI,sheriffs office,83,4890.0,8447.0
2004,MI,special jurisdiction,35,634.0,871.0
2004,MI,state law enforcement agency,84,3765.0,5613.0
2004,MN,local police department,257,5183.0,6479.0
2004,MN,sheriffs office,87,2395.0,5226.0
2004,MN,special jurisdiction,4,144.0,210.0
2004,MN,state law enforcement agency,13,971.0,1299.0
2004,MO,constable/marshal,1,1.0,1.0
2004,MO,local police department,498,9707.0,12658.0
2004,MO,sheriffs office,114,2547.0,4057.0
2004,MO,special jurisdiction,20,335.0,441.0
2004,MO,state law enforcement agency,1,1070.0,2188.0
2004,MS,local police department,133,3494.0,4710.0
2004,MS,sheriffs office,82,1743.0,3793.0
2004,MS,special jurisdiction,9,237.0,307.0
2004,MS,state law enforcement agency,1,531.0,800.0
2004,MT,local police department,62,756.0,968.0
2004,MT,sheriffs office,58,732.0,1621.0
2004,MT,special jurisdiction,3,44.0,69.0
2004,MT,state law enforcement agency,1,206.0,274.0
2004,NC,local police department,404,11349.0,14852.0
2004,NC,sheriffs office,100,6561.0,11324.0
2004,NC,special jurisdiction,186,1432.0,2140.0
2004,NC,state law enforcement agency,101,2919.0,3630.0
2004,ND,local police department,62,629.0,769.0
2004,ND,sheriffs office,53,428.0,669.0
2004,ND,special jurisdiction,3,25.0,30.0
2004,ND,state law enforcement agency,1,134.0,181.0
2004,NE,local police department,136,2078.0,2579.0
2004,NE,sheriffs office,93,939.0,1558.0
2004,NE,special jurisdiction,6,60.0,107.0
2004,NE,state law enforcement agency,91,498.0,738.0
2004,NH,local police department,220,2072.0,2642.0
2004,NH,sheriffs office,10,121.0,205.0
2004,NH,special jurisdiction,2,39.0,65.0
2004,NH,state law enforcement agency,21,267.0,405.0
2004,NJ,local police department,515,21903.0,26321.0
2004,NJ,sheriffs office,21,4114.0,5303.0
2004,NJ,special jurisdiction,41,3060.0,5025.0
2004,NJ,state law enforcement agency,43,2684.0,4138.0
2004,NM,local police department,82,2591.0,3659.0
2004,NM,sheriffs office,33,1010.0,1302.0
2004,NM,special jurisdiction,5,65.0,99.0
2004,NM,state law enforcement agency,1,565.0,703.0
2004,NV,local police department,18,3164.0,5745.0
2004,NV,sheriffs office,16,992.0,1462.0
2004,NV,special jurisdiction,5,254.0,306.0
2004,NV,state law enforcement agency,1,367.0,552.0
2004,NY,constable/marshal,2,0.0,0.0
2004,NY,federal,1,0.0,0.0
2004,NY,local police department,611,53715.0,74731.0
2004,NY,sheriffs office,60,3130.0,4132.0
2004,NY,special jurisdiction,243,3014.0,3586.0
2004,NY,state law enforcement agency,154,4659.0,5631.0
2004,OH,local police department,563,16007.0,19965.0
2004,OH,sheriffs office,88,5507.0,10644.0
2004,OH,special jurisdiction,30,687.0,922.0
2004,OH,state law enforcement agency,1,1481.0,2609.0
2004,OK,local police department,271,4858.0,6284.0
2004,OK,sheriffs office,77,1189.0,2526.0
2004,OK,special jurisdiction,21,277.0,373.0
2004,OK,state law enforcement agency,1,808.0,1428.0
2004,OR,local police department,172,3556.0,4706.0
2004,OR,sheriffs office,36,1344.0,1864.0
2004,OR,special jurisdiction,36,61.0,80.0
2004,OR,state law enforcement agency,37,610.0,1153.0
2004,PA,local police department,1200,19325.0,21871.0
2004,PA,sheriffs office,67,655.0,798.0
2004,PA,special jurisdiction,195,1650.0,2214.0
2004,PA,state law enforcement agency,86,4764.0,6389.0
2004,RI,local police department,42,2198.0,2720.0
2004,RI,sheriffs office,2,0.0,0.0
2004,RI,special jurisdiction,4,94.0,154.0
2004,RI,state law enforcement agency,8,190.0,233.0
2004,SC,local police department,224,4812.0,6063.0
2004,SC,sheriffs office,46,3877.0,6194.0
2004,SC,special jurisdiction,221,1456.0,1818.0
2004,SC,state law enforcement agency,47,1689.0,2131.0
2004,SD,local police department,100,778.0,970.0
2004,SD,sheriffs office,67,403.0,904.0
2004,SD,special jurisdiction,2,48.0,152.0
2004,SD,state law enforcement agency,1,150.0,225.0
2004,TN,local police department,269,8559.0,11017.0
2004,TN,sheriffs office,94,4816.0,9580.0
2004,TN,special jurisdiction,200,1339.0,1868.0
2004,TN,state law enforcement agency,2,1864.0,3629.0
2004,TX,constable/marshal,3,24.0,37.0
2004,TX,local police department,689,31611.0,40869.0
2004,TX,sheriffs office,254,11806.0,26683.0
2004,TX,special jurisdiction,112,2531.0,4399.0
2004,TX,state law enforcement agency,1,3407.0,7770.0
2004,UT,constable/marshal,1,1.0,1.0
2004,UT,local police department,111,2764.0,4310.0
2004,UT,sheriffs office,28,1219.0,2096.0
2004,UT,special jurisdiction,17,311.0,425.0
2004,UT,state law enforcement agency,1,387.0,423.0
2004,VA,federal,1,0.0,0.0
2004,VA,local police department,174,10246.0,13101.0
2004,VA,sheriffs office,95,4484.0,5670.0
2004,VA,special jurisdiction,35,1151.0,1670.0
2004,VA,state law enforcement agency,139,1840.0,2500.0
2004,VT,local police department,55,601.0,777.0
2004,VT,sheriffs office,14,121.0,164.0
2004,VT,special jurisdiction,2,60.0,73.0
2004,VT,state law enforcement agency,15,302.0,420.0
2004,WA,local police department,236,6230.0,8132.0
2004,WA,sheriffs office,39,2399.0,3447.0
2004,WA,special jurisdiction,10,218.0,281.0
2004,WA,state law enforcement agency,1,1054.0,2236.0
2004,WI,local police department,308,7720.0,9550.0
2004,WI,sheriffs office,72,4321.0,7321.0
2004,WI,special jurisdiction,18,418.0,560.0
2004,WI,state law enforcement agency,1,492.0,675.0
2004,WV,local police department,202,1413.0,1637.0
2004,WV,sheriffs office,55,928.0,1215.0
2004,WV,special jurisdiction,134,249.0,285.0
2004,WV,state law enforcement agency,126,638.0,1001.0
2004,WY,local police department,52,692.0,954.0
2004,WY,sheriffs office,23,426.0,705.0
2004,WY,special jurisdiction,3,18.0,27.0
2004,WY,state law enforcement agency,1,174.0,321.0
2005,AK,local police department,39,770.0,1200.0
2005,AK,special jurisdiction,5,108.0,134.0
2005,AK,state law enforcement agency,2,338.0,551.0
2005,AL,local police department,337,7097.0,9297.0
2005,AL,sheriffs office,67,2414.0,4599.0
2005,AL,special jurisdiction,31,442.0,654.0
2005,AL,state law enforcement agency,1,739.0,1365.0
2005,AR,local police department,195,3566.0,4671.0
2005,AR,sheriffs office,75,1692.0,3290.0
2005,AR,special jurisdiction,13,211.0,255.0
2005,AR,state law enforcement agency,1,583.0,895.0
2005,AZ,local police department,85,8433.0,11966.0
2005,AZ,sheriffs office,15,1996.0,6751.0
2005,AZ,special jurisdiction,11,200.0,337.0
2005,AZ,state law enforcement agency,1,1135.0,1939.0
2005,CA,constable/marshal,1,272.0,421.0
2005,CA,federal,1,0.0,0.0
2005,CA,local police department,479,39581.0,55346.0
2005,CA,sheriffs office,58,26555.0,46375.0
2005,CA,special jurisdiction,227,2999.0,4205.0
2005,CA,state law enforcement agency,100,7216.0,10306.0
2005,CO,constable/marshal,3,5.0,9.0
2005,CO,local police department,190,6711.0,9021.0
2005,CO,sheriffs office,63,4352.0,6792.0
2005,CO,special jurisdiction,26,224.0,388.0
2005,CO,state law enforcement agency,3,705.0,966.0
2005,CT,local police department,109,6392.0,7618.0
2005,CT,special jurisdiction,9,275.0,352.0
2005,CT,state law enforcement agency,1,1190.0,1688.0
2005,DC,federal,1,31.0,31.0
2005,DC,local police department,1,3757.0,4278.0
2005,DC,special jurisdiction,1,379.0,502.0
2005,DE,federal,1,8.0,11.0
2005,DE,local police department,44,1068.0,1371.0
2005,DE,sheriffs office,2,0.0,0.0
2005,DE,special jurisdiction,20,603.0,931.0
2005,DE,state law enforcement agency,4,1248.0,1699.0
2005,FL,constable/marshal,2,0.0,0.0
2005,FL,local police department,367,22750.0,31852.0
2005,FL,sheriffs office,67,15983.0,33028.0
2005,FL,special jurisdiction,482,2169.0,2988.0
2005,FL,state law enforcement agency,162,3063.0,5438.0
2005,GA,constable/marshal,11,483.0,652.0
2005,GA,local police department,432,12600.0,15981.0
2005,GA,sheriffs office,159,9757.0,14104.0
2005,GA,special jurisdiction,113,11573.0,17870.0
2005,GA,state law enforcement agency,50,1386.0,1843.0
2005,HI,local police department,13,3243.0,4099.0
2005,HI,special jurisdiction,1,0.0,0.0
2005,IA,local police department,146,2884.0,3501.0
2005,IA,sheriffs office,100,1512.0,3129.0
2005,IA,special jurisdiction,4,100.0,138.0
2005,IA,state law enforcement agency,1,571.0,854.0
2005,ID,local police department,84,1383.0,1764.0
2005,ID,sheriffs office,44,945.0,1645.0
2005,ID,special jurisdiction,7,64.0,80.0
2005,ID,state law enforcement agency,7,452.0,600.0
2005,IL,local police department,715,27709.0,32912.0
2005,IL,sheriffs office,104,5772.0,13532.0
2005,IL,special jurisdiction,85,1211.0,1626.0
2005,IL,state law enforcement agency,42,2024.0,3524.0
2005,IN,local police department,166,7192.0,9460.0
2005,IN,sheriffs office,92,2967.0,6609.0
2005,IN,special jurisdiction,12,228.0,302.0
2005,IN,state law enforcement agency,93,1125.0,1759.0
2005,KS,constable/marshal,4,0.0,0.0
2005,KS,local police department,291,4187.0,5376.0
2005,KS,sheriffs office,105,2031.0,3640.0
2005,KS,special jurisdiction,28,676.0,977.0
2005,KS,state law enforcement agency,1,533.0,806.0
2005,KY,constable/marshal,11,8.0,8.0
2005,KY,federal,1,24.0,24.0
2005,KY,local police department,296,5944.0,7254.0
2005,KY,sheriffs office,120,1553.0,1926.0
2005,KY,special jurisdiction,34,964.0,1180.0
2005,KY,state law enforcement agency,122,1086.0,1910.0
2005,LA,local police department,171,6328.0,7498.0
2005,LA,sheriffs office,65,9489.0,12085.0
2005,LA,special jurisdiction,21,395.0,492.0
2005,LA,state law enforcement agency,1,1143.0,1646.0
2005,MA,local police department,338,13322.0,15924.0
2005,MA,sheriffs office,14,32.0,34.0
2005,MA,special jurisdiction,77,1119.0,1398.0
2005,MA,state law enforcement agency,16,2259.0,2736.0
2005,MD,local police department,106,10027.0,12425.0
2005,MD,sheriffs office,24,2043.0,2850.0
2005,MD,special jurisdiction,29,1815.0,2859.0
2005,MD,state law enforcement agency,26,1496.0,2302.0
2005,ME,local police department,131,1604.0,2045.0
2005,ME,sheriffs office,16,331.0,413.0
2005,ME,special jurisdiction,21,45.0,72.0
2005,ME,state law enforcement agency,33,298.0,441.0
2005,MI,local police department,598,12869.0,15212.0
2005,MI,sheriffs office,83,4906.0,8652.0
2005,MI,special jurisdiction,35,645.0,870.0
2005,MI,state law enforcement agency,84,3962.0,5700.0
2005,MN,local police department,258,5295.0,6565.0
2005,MN,sheriffs office,87,2447.0,5435.0
2005,MN,special jurisdiction,5,153.0,226.0
2005,MN,state law enforcement agency,13,533.0,707.0
2005,MO,constable/marshal,1,1.0,1.0
2005,MO,local police department,502,9546.0,12655.0
2005,MO,sheriffs office,114,2608.0,4158.0
2005,MO,special jurisdiction,20,323.0,430.0
2005,MO,state law enforcement agency,1,921.0,1985.0
2005,MS,local police department,133,3449.0,4612.0
2005,MS,sheriffs office,82,1763.0,3739.0
2005,MS,special jurisdiction,9,174.0,228.0
2005,MS,state law enforcement agency,1,503.0,984.0
2005,MT,local police department,66,761.0,990.0
2005,MT,sheriffs office,58,732.0,1666.0
2005,MT,special jurisdiction,3,44.0,68.0
2005,MT,state law enforcement agency,1,192.0,247.0
2005,NC,local police department,404,11628.0,15196.0
2005,NC,sheriffs office,100,6522.0,11380.0
2005,NC,special jurisdiction,186,1485.0,2147.0
2005,NC,state law enforcement agency,101,2892.0,3687.0
2005,ND,local police department,62,633.0,771.0
2005,ND,sheriffs office,53,415.0,640.0
2005,ND,special jurisdiction,3,24.0,30.0
2005,ND,state law enforcement agency,1,136.0,184.0
2005,NE,local police department,136,2095.0,2598.0
2005,NE,sheriffs office,93,955.0,1586.0
2005,NE,special jurisdiction,6,60.0,90.0
2005,NE,state law enforcement agency,91,478.0,677.0
2005,NH,local police department,220,2117.0,2700.0
2005,NH,sheriffs office,10,140.0,235.0
2005,NH,special jurisdiction,2,39.0,64.0
2005,NH,state law enforcement agency,21,288.0,412.0
2005,NJ,local police department,515,22195.0,26693.0
2005,NJ,sheriffs office,21,4014.0,5150.0
2005,NJ,special jurisdiction,41,3249.0,5189.0
2005,NJ,state law enforcement agency,43,2872.0,4375.0
2005,NM,local police department,82,2632.0,3778.0
2005,NM,sheriffs office,33,1037.0,1340.0
2005,NM,special jurisdiction,5,64.0,100.0
2005,NM,state law enforcement agency,1,605.0,755.0
2005,NV,local police department,18,3236.0,5926.0
2005,NV,sheriffs office,16,995.0,1539.0
2005,NV,special jurisdiction,6,251.0,297.0
2005,NV,state law enforcement agency,1,503.0,796.0
2005,NY,constable/marshal,2,0.0,0.0
2005,NY,federal,1,0.0,0.0
2005,NY,local police department,612,54327.0,75287.0
2005,NY,sheriffs office,60,3100.0,4065.0
2005,NY,special jurisdiction,275,2801.0,3300.0
2005,NY,state law enforcement agency,154,4620.0,5698.0
2005,OH,local police department,583,16170.0,20001.0
2005,OH,sheriffs office,88,5600.0,10556.0
2005,OH,special jurisdiction,31,706.0,945.0
2005,OH,state law enforcement agency,1,1547.0,2679.0
2005,OK,local police department,272,4878.0,6329.0
2005,OK,sheriffs office,77,1231.0,3036.0
2005,OK,special jurisdiction,22,267.0,363.0
2005,OK,state law enforcement agency,1,756.0,1404.0
2005,OR,local police department,173,3640.0,4855.0
2005,OR,sheriffs office,36,1374.0,1895.0
2005,OR,special jurisdiction,36,61.0,81.0
2005,OR,state law enforcement agency,37,582.0,1049.0
2005,PA,local police department,1209,19171.0,21710.0
2005,PA,sheriffs office,67,683.0,831.0
2005,PA,special jurisdiction,196,1774.0,2317.0
2005,PA,state law enforcement agency,89,4854.0,6612.0
2005,RI,local police department,42,2237.0,2780.0
2005,RI,sheriffs office,2,0.0,0.0
2005,RI,special jurisdiction,4,101.0,165.0
2005,RI,state law enforcement agency,13,222.0,274.0
2005,SC,local police department,224,4891.0,6092.0
2005,SC,sheriffs office,46,3947.0,6250.0
2005,SC,special jurisdiction,225,1073.0,1435.0
2005,SC,state law enforcement agency,47,1678.0,2086.0
2005,SD,local police department,102,776.0,961.0
2005,SD,sheriffs office,67,416.0,921.0
2005,SD,special jurisdiction,2,57.0,163.0
2005,SD,state law enforcement agency,1,157.0,237.0
2005,TN,local police department,270,8654.0,10919.0
2005,TN,sheriffs office,94,4363.0,9647.0
2005,TN,special jurisdiction,203,1267.0,1890.0
2005,TN,state law enforcement agency,2,1864.0,3629.0
2005,TX,constable/marshal,3,25.0,37.0
2005,TX,local police department,698,31774.0,41388.0
2005,TX,sheriffs office,254,12178.0,27440.0
2005,TX,special jurisdiction,114,2555.0,4472.0
2005,TX,state law enforcement agency,1,3496.0,7855.0
2005,UT,constable/marshal,1,1.0,1.0
2005,UT,local police department,112,2804.0,4376.0
2005,UT,sheriffs office,28,1216.0,2129.0
2005,UT,special jurisdiction,17,317.0,428.0
2005,UT,state law enforcement agency,1,431.0,501.0
